[-789.887, 206.115, 7.11592, 20.7466, -9.38704, 37.2316, -13.6278, 3.13365, 26.8261, -7.82621, -24.9937, -29.5815, 14.9598]
[-843.174, 187.917, 12.3673, 5.51427, -7.31418, 31.2242, -3.86108, 14.1313, 21.2941, -2.19266, -14.7288, -12.4127, 16.2339]
[-870.3, 193.055, 6.71764, -10.7364, -2.43852, 20.932, -5.27563, 13.7792, 36.077, -4.17497, -28.1226, -17.1514, 4.55194]
[-897.289, 189.258, 14.2336, -0.372845, 14.8543, 12.7784, -10.6441, 9.24079, 31.5506, 6.05795, -9.50093, -24.0767, -14.0471]
[-912.349, 199.033, 15.7605, -20.2179, 17.9812, 12.0917, -6.04163, 3.67403, 11.8229, -3.27345, -24.1095, -24.1297, -4.12511]
[-919.422, 190.976, 14.3608, -11.8383, 25.9072, 4.63795, -18.3913, 5.50275, 18.9218, -3.78296, -22.8876, -16.9125, -1.66545]
[-920.805, 191.085, 17.179, -8.09825, 28.8202, 3.17449, -21.4482, 10.2196, 30.3243, 5.50442, -16.0721, -11.2675, 0.221375]
[-938.41, 173.004, 11.4082, -9.619, 22.5738, -6.61996, -31.1576, -2.45905, 13.7361, -7.15533, -21.1614, -15.7692, -6.71259]
[-928.533, 191.671, 28.4623, -5.57261, 27.3186, 11.6073, -12.0691, 8.10663, 21.2464, -3.74143, -23.1151, -11.3082, 8.66688]
[-935.957, 177.311, 19.6618, 2.70433, 34.2976, 7.34225, -6.54291, 26.7234, 31.5997, -0.513168, -12.652, -3.47148, 0.938995]
[-927.92, 181.273, 17.8155, 5.32582, 32.6268, -6.14523, -21.0622, 18.1001, 26.3148, -2.05818, -10.8853, -0.0843582, 7.94341]
[-929.553, 174.699, 9.43555, 1.62831, 27.6905, -14.3169, -27.2388, 12.5038, 23.9415, 4.5912, -6.65692, -8.64594, -1.6264]
[-939.248, 169.77, 10.1267, -5.0269, 25.0811, -4.41317, -18.1934, 12.3426, 16.0839, -7.43288, -12.6522, -5.46464, 2.48408]
[-947.397, 153.074, -13.5807, -20.61, 29.5762, 3.27779, -29.3339, -8.2524, 4.91034, -12.0655, -15.5351, -0.647751, 9.6786]
[-938.417, 166.407, 2.01022, -8.222, 27.4321, -6.90539, -24.6285, 14.6738, 25.1554, -6.27966, -18.6322, -7.56139, 1.23824]
[-943.31, 163.889, 2.21332, -12.5698, 26.3248, 1.22318, -24.6949, -4.36876, 6.92989, -10.7014, -23.3253, -16.5764, 0.831383]
[-809.54, 253.056, -15.3689, -52.7279, -12.697, -25.701, -63.6481, -21.855, -9.0049, -31.3454, -12.0485, -12.0817, 1.82362]
[-863.669, 217.399, 25.7309, -28.6162, -44.8516, -21.7273, -55.6285, -52.8407, -22.0174, -38.7486, -32.8658, -25.7704, -19.7948]
[-903.236, 207.806, 35.6928, -18.6495, -9.42154, -10.701, -36.2971, -21.3192, -16.6876, -27.3552, -17.49, -14.8118, -8.89275]
[-920.42, 206.193, 41.1692, -11.966, -2.79494, -27.3055, -51.3164, -36.0028, -20.5127, -26.9936, -30.4235, -16.5395, 4.77608]
[-939.693, 182.807, 29.643, -9.53825, 4.38541, -24.0042, -48.9382, -30.3597, -14.8007, -21.0813, -18.9022, -3.96332, 6.7516]
[-947.458, 177.391, 25.9525, -21.3802, -5.85568, -24.6633, -46.3193, -23.3486, -3.9509, -22.324, -32.6241, -10.3745, 8.03641]
[-956.757, 174.917, 36.8694, -14.4765, -5.18146, -15.4584, -29.3245, -13.7494, -0.278229, -10.9376, -17.7667, -7.25534, 0.768639]
[-964.844, 168.968, 42.9264, -0.443066, 6.37543, -12.1524, -33.5701, -24.6108, -15.6657, -25.3213, -28.0699, -13.4251, 2.77679]
[-969.805, 177.069, 64.2547, 3.68837, -6.71571, -20.9228, -36.1119, -24.4097, -6.00056, -12.434, -26.37, -17.0088, 4.96343]
[-971.727, 175.521, 62.0071, -2.35994, -11.4518, -18.1749, -29.4973, -19.3963, -0.412247, -4.45796, -21.0282, -17.4698, 2.23558]
[-987.018, 158.745, 52.9281, -9.7108, -20.0126, -23.9877, -31.0482, -21.876, -7.68084, -12.6518, -23.1892, -11.9645, 9.69018]
[-984.279, 162.096, 53.7972, -12.2947, -23.2719, -26.0874, -35.1581, -29.2863, -12.5365, -11.5402, -23.2524, -19.9472, -0.555481]
[-1002.52, 147.229, 55.1583, -9.65571, -24.3955, -18.6089, -16.142, -15.1001, -14.6066, -21.7484, -29.8894, -21.602, 1.06439]
[-1009.61, 136.408, 45.9635, -13.3918, -27.7064, -29.2756, -28.7913, -15.8232, -1.5444, -6.61346, -18.6301, -8.78438, 16.6504]
[-999.115, 155.269, 65.7045, -6.55549, -33.9023, -33.7073, -27.313, -19.488, -11.8997, -9.64461, -10.397, -5.09951, 6.09229]
[-997.71, 152.884, 60.7033, -1.48133, -16.8283, -16.8025, -16.6748, -9.19532, 0.107925, -2.549, -9.97964, -4.95063, 8.10265]
[-995.342, 152.866, 56.0531, -4.78688, -15.4783, -14.5246, -16.6279, -9.31659, 0.557205, -5.87202, -17.8814, -8.93449, 15.0081]
[-996.547, 146.639, 45.0807, -10.0227, -11.7023, -12.8319, -26.0557, -22.7774, -3.36656, 1.96053, -8.79521, -8.43803, 7.21019]
[-1016.32, 132.937, 55.5299, 5.79354, -7.84117, -14.6789, -22.2897, -20.1359, -12.9373, -11.754, -11.2745, -2.34493, 8.88563]
[-786.366, 201.112, -129.614, -61.1788, 5.34204, -49.2778, -42.1128, -12.2521, 0.643608, 4.1987, -15.7322, -24.5719, -2.18597]
[-741.188, 233.192, -63.5191, -45.7463, -8.73883, -22.1146, -72.0306, -19.4235, -22.9609, -32.7381, -20.7609, -34.4373, -18.6085]
[-783.235, 216.036, 12.8242, 4.11557, -6.2216, 13.93, -38.0314, 1.46747, 2.76438, -17.6078, -35.0655, -28.0503, -15.6092]
[-837.336, 213.722, 23.9479, -13.8488, 1.65247, 31.053, -36.9395, -6.90576, 5.21177, -16.3084, -21.8497, -24.5189, 2.54226]
[-873.079, 229.17, 48.787, -2.49885, 1.63443, 22.3835, -14.8643, -20.6211, 7.98957, -12.263, -26.6082, -16.9184, -2.17796]
[-896.477, 218.377, 31.6534, -13.2942, 9.91431, -5.13062, -27.1578, -9.7521, 5.34369, -16.0956, -30.9316, -16.4082, 7.4512]
[-923.595, 196.742, 26.0482, -17.7522, 12.1516, -1.83451, -28.2438, -10.018, 13.4448, 3.51286, -14.5012, -16.13, -7.14855]
[-926.106, 205.742, 45.7578, -11.8163, 7.2791, 2.4073, -16.8294, -4.19029, 10.5919, -8.67915, -31.97, -24.7893, -2.67191]
[-932.78, 194.407, 35.6725, -14.951, 6.69756, -1.07323, -23.1494, -14.7502, -1.33533, -11.7881, -26.54, -22.0162, -3.33858]
[-935.168, 198.721, 45.8544, -10.442, 13.386, 13.371, -14.5827, -14.1887, 3.2038, -8.37158, -35.1953, -33.5036, -7.1036]
[-953.218, 188.466, 53.981, -11.3004, -3.85751, -0.361931, -16.8585, -16.6086, -4.22551, -13.426, -33.2026, -26.6997, 0.195976]
[-961.961, 172.721, 36.8294, -20.3997, -7.37898, -11.2207, -35.4367, -27.9029, -1.19645, -6.3258, -31.8785, -28.8871, -1.44746]
[-952.603, 194.35, 64.7442, -6.12858, -5.52197, -0.296303, -13.0357, -12.6297, 2.32685, -2.52936, -27.2409, -32.9672, -9.77665]
[-954.769, 186.438, 53.609, -6.55571, 7.22362, 10.6038, -14.4798, -19.7674, 0.105804, 2.18632, -18.2958, -22.1108, -0.306946]
[-956.514, 186.65, 54.6922, -14.3698, -11.7306, -8.51392, -22.601, -17.0081, 5.63298, 3.21104, -23.2114, -28.031, -1.30522]
[-964.933, 177.444, 51.1671, -15.0201, -15.2255, -14.9949, -25.3365, -13.3827, 8.17846, -1.81915, -31.4583, -32.9782, -5.6086]
